gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
Gene0791,30.002474147077745,-0.06627385587524093,0.35887731568401554,-0.5166900855617468,0.6053725181340227,0.9597594175582239,False,Not significant
Gene0817,12.285877176376156,0.07122549016466545,0.28858364956058785,0.5150452915485851,0.6065213710555004,0.9597594175582239,False,Not significant
Gene0508,191.26315512760286,-0.06396009762678799,0.3625769867974277,-0.5124458381727921,0.6083390172607701,0.961097904266616,False,Not significant
Gene0914,50.674275180235206,0.0708513232162718,0.21607621289150383,0.4943708268934429,0.621044313100798,0.9629050113694225,False,Not significant
Gene0482,256.85791052286135,-0.07120692258072,0.24231268279333573,-0.5025475805774768,0.615282391809967,0.9629050113694225,False,Not significant
Gene0379,126.06561312342764,-0.07024512864026733,0.2624046540606133,-0.4942826726725476,0.6211065605134174,0.9629050113694225,False,Not significant
Gene0929,428.12269278239233,0.07021681202334965,0.23804328761319396,0.4914425790179796,0.6231134552845605,0.9629050113694225,False,Not significant
Gene0943,33.75130057614238,-0.07274525172593739,0.22926229141544,-0.5057319764723075,0.613044817295515,0.9629050113694225,False,Not significant
Gene0321,393.7322900930903,0.0716164232951919,0.23801607219166726,0.4937080553515191,0.6215123754432035,0.9629050113694225,False,Not significant
Gene0867,46.41739588531646,-0.07150799937234345,0.22837853469246502,-0.4976515452692257,0.6187296661374166,0.9629050113694225,False,Not significant
Gene0758,98.0690738495894,0.06960109756438503,0.23786756182123817,0.4917023371730912,0.62292978578767,0.9629050113694225,False,Not significant
Gene0520,29.346236650674083,0.06481471020938648,0.2512180775255097,0.4967442216860549,0.6193694336843091,0.9629050113694225,False,Not significant
Gene0524,468.1696093934463,0.0722958710066344,0.2071369910534458,0.5089236667079127,0.6108057302725207,0.9629050113694225,False,Not significant
Gene0620,74.8501928341048,-0.072341229982709,0.23188875222578884,-0.5051204768353635,0.6134742199906219,0.9629050113694225,False,Not significant
Gene0418,100.92618453496014,-0.07199954557827624,0.23045336461025373,-0.5010893912330096,0.61630821271572,0.9629050113694225,False,Not significant
Gene0209,49.15739886711396,0.06254387350226819,0.24142994796826991,0.5016844656821303,0.6158894934301373,0.9629050113694225,False,Not significant
Gene0447,13.758562510893109,0.06754579309662354,0.3288807479843516,0.5078319567166704,0.6115711965460682,0.9629050113694225,False,Not significant
Gene0264,54.203686608249065,0.07011917039826546,0.252921110506835,0.4875003830298426,0.625903771463026,0.9657080030841384,False,Not significant
Gene0327,55.525606520312785,-0.06581143869263395,0.27249219920219336,-0.48458771959336316,0.6279688265453731,0.9673849991485576,False,Not significant
Gene0698,43.800251852366905,0.06952760288122577,0.2333827372140853,0.48294816683718295,0.6291325402317143,0.9676704234668203,False,Not significant
Gene0123,30.734100869644895,-0.06649565109663029,0.2885865857713527,-0.4792775221256479,0.6317412108467964,0.9691948601553396,False,Not significant
Gene0502,640.646117765877,0.06688361768778699,0.28501724183088656,0.478796222267358,0.6320836044491345,0.9691948601553396,False,Not significant
Gene0813,29.39862615261555,0.0682190984318774,0.25110018813791024,0.47543456909973103,0.6344772597219044,0.9713591483977762,False,Not significant
Gene0417,48.17755844244254,0.06744805687425348,0.23172558545553545,0.4678722640499141,0.6398759391126444,0.9725091189517896,False,Not significant
Gene0901,46.44624197175639,-0.06670659067056338,0.24170907077882897,-0.4659450135643342,0.6412548597635941,0.9725091189517896,False,Not significant
Gene0184,183.73935382366892,-0.0666608322536305,0.2637679414006314,-0.47081069361022865,0.637775927382618,0.9725091189517896,False,Not significant
Gene0117,116.63818198007705,0.06702161667910785,0.21549781375637034,0.46928488604211643,0.6388660170234772,0.9725091189517896,False,Not significant
Gene0974,33.67527741424457,-0.06360309958783562,0.265390168399296,-0.46474834470335086,0.6421116831906154,0.9725091189517896,False,Not significant
Gene0689,48.41601238785097,0.06734433641288971,0.23920654188377838,0.4666498968237296,0.6407503817933209,0.9725091189517896,False,Not significant
Gene0235,69.27504477726315,-0.06725075061325213,0.24069143492977885,-0.46868288184070295,0.6392963245445027,0.9725091189517896,False,Not significant
Gene0210,22.16868876934143,0.0647957041241991,0.27176857861020026,0.46156156378375846,0.6443957632657343,0.972988412014979,False,Not significant
Gene0474,20.317874140791023,0.06603959220838439,0.26635049111953796,0.4625285848457039,0.6437023084613691,0.972988412014979,False,Not significant
Gene0756,194.80136083388382,-0.06559780662457257,0.2282197707797025,-0.45976970433768183,0.6456815310097933,0.9734436496473865,False,Not significant
Gene0835,58.0585813773428,-0.06442033105359461,0.20594703848389465,-0.45758088171468086,0.6472535814210261,0.9743284505713771,False,Not significant
Gene0427,67.28968560167921,-0.061156164218521894,0.2862360078378042,-0.4477194231420155,0.6543557021328907,0.9811283072364576,False,Not significant
Gene0843,107.5653901765077,-0.06267468863069126,0.2100567191556554,-0.44305905389333483,0.6577230209279792,0.9811283072364576,False,Not significant
Gene0298,54.90420689069279,-0.06355810877984297,0.26761423011353574,-0.44912403579679666,0.6533421824249196,0.9811283072364576,False,Not significant
Gene0401,28.428497137832323,0.0632085248561251,0.2517938189647677,0.4452198261122116,0.6561609003599893,0.9811283072364576,False,Not significant
Gene0918,318.2504395095214,-0.06227081681476881,0.2160960397730497,-0.4466503878147405,0.6551275082670436,0.9811283072364576,False,Not significant
Gene0350,64.93116536645688,0.06321681503393582,0.225736249433157,0.4434217498085188,0.6574607068911063,0.9811283072364576,False,Not significant
Gene0622,24.788033015766953,0.059121593142375514,0.26245361220367086,0.4235668070772969,0.6718817669727954,0.9854715434252529,False,Not significant
Gene0953,83.21665081045705,0.054771648667643454,0.21712494090115278,0.3830915947867283,0.7016518515193477,0.9854715434252529,False,Not significant
Gene0858,79.23255841801016,0.0519179835917771,0.23682067787930228,0.36078433104407953,0.718260677032729,0.9854715434252529,False,Not significant
Gene0861,50.59732934105014,-0.05602802601157645,0.25298485450571295,-0.3942224057197339,0.6934168449968309,0.9854715434252529,False,Not significant
Gene0528,21.641990143345637,-0.05948668519876788,0.2469034745550643,-0.4164876124139892,0.6770532301024115,0.9854715434252529,False,Not significant
Gene0129,31.583478007003077,-0.05480329739390711,0.24273182903010154,-0.3876646522969022,0.6982642174029754,0.9854715434252529,False,Not significant
Gene0154,12.421443838995287,0.05074313053221923,0.32056615645406256,0.3904614881736427,0.696195327740078,0.9854715434252529,False,Not significant
Gene0102,108.88924990796265,0.059429762134285635,0.25907852930822517,0.41501833173926245,0.6781284833899746,0.9854715434252529,False,Not significant
Gene0530,235.61099831920365,0.048169913639887145,0.33226161988500996,0.36414218604024756,0.7157518362460213,0.9854715434252529,False,Not significant
Gene0574,129.69200961465427,0.05365688157339197,0.257830826643248,0.37560929450785435,0.7072073799135958,0.9854715434252529,False,Not significant
Gene0842,42.62012519826751,0.05831312084525621,0.2527778584699135,0.4098896869826654,0.681886870958256,0.9854715434252529,False,Not significant
Gene0623,63.645676859281316,0.055171690081884356,0.31391387068679766,0.40127423367045706,0.6882182317472871,0.9854715434252529,False,Not significant
Gene0884,199.81879736650288,0.05218374163402618,0.25291035674378703,0.3634931064099392,0.7162365615749382,0.9854715434252529,False,Not significant
Gene0165,106.71941506214847,-0.049900881533882946,0.27566900523097476,-0.3589641775053498,0.7196218879000122,0.9854715434252529,False,Not significant
Gene0619,31.283616428078066,-0.051267948204983246,0.24971650079784571,-0.36652292509038586,0.7139749092433082,0.9854715434252529,False,Not significant
Gene0956,40.185023431555585,-0.05976164876939004,0.24412445627003168,-0.420338639876567,0.6742380862802804,0.9854715434252529,False,Not significant
Gene0819,19.28365194897965,-0.05492462049892186,0.278940971312022,-0.39578621506287254,0.692262746992697,0.9854715434252529,False,Not significant
Gene0190,97.12604281047682,-0.05959362592678105,0.23141340999277651,-0.4211889421328554,0.6736171183611638,0.9854715434252529,False,Not significant
Gene0898,121.99863601617604,-0.054973022669875866,0.2594434118208737,-0.3902330022957137,0.6963642599592745,0.9854715434252529,False,Not significant
Gene0902,32.48176453962096,0.047414103335710084,0.32453116394804876,0.35833010886808875,0.7200962884254856,0.9854715434252529,False,Not significant
Gene0273,59.952200832556606,-0.05510294582849545,0.24120387162894563,-0.39119277591190743,0.6956547477007365,0.9854715434252529,False,Not significant
Gene0365,69.67074262157261,0.051213789314931764,0.22891102445203676,0.3562488968400202,0.721654176374809,0.9854715434252529,False,Not significant
Gene0764,57.6297148140656,0.050243091131202865,0.2711276497744067,0.36055536986985864,0.718431857731963,0.9854715434252529,False,Not significant
Gene0294,25.99784855118833,0.05234700078881624,0.3090368767468845,0.3791991402924574,0.7045399899305739,0.9854715434252529,False,Not significant
Gene0762,95.17939893017261,-0.06143240877861254,0.20654070441302222,-0.435491847392479,0.6632054553397653,0.9854715434252529,False,Not significant
Gene0285,43.70721080255563,0.05028987258048463,0.27978459710813836,0.3604019183825249,0.7185465922239487,0.9854715434252529,False,Not significant
Gene0400,27.347192740106426,0.059862781230078065,0.2621284551521177,0.41889186892998354,0.6752951597733852,0.9854715434252529,False,Not significant
Gene0403,19.48451553880636,-0.04919531197240597,0.2788209380665265,-0.35257606881429965,0.7244062811629512,0.9854715434252529,False,Not significant
Gene0233,132.84611100044745,0.056317293933902494,0.21847974527824646,0.39298520950029736,0.6943304054944788,0.9854715434252529,False,Not significant
Gene0249,19.283426062001087,0.046429118662565716,0.26733082478565123,0.35728211057819076,0.7208806210799141,0.9854715434252529,False,Not significant
Gene0678,154.9688947717198,0.05787935180553461,0.2657713256986527,0.4086631279486675,0.682786896372467,0.9854715434252529,False,Not significant
Gene0399,7.757698391597365,0.049730024736998064,0.30048361104269333,0.3845179984711947,0.7005945585017661,0.9854715434252529,False,Not significant
Gene0684,54.034393366175216,-0.049662273142197254,0.3084798895944893,-0.36576093480590605,0.714543472442623,0.9854715434252529,False,Not significant
Gene0785,43.071505617128196,0.05862171481403351,0.22270817566547815,0.4081852452924789,0.6831376796867215,0.9854715434252529,False,Not significant
Gene0655,15.517947699047253,-0.055789678547991765,0.29595220158135815,-0.42243582535210006,0.6727069332092159,0.9854715434252529,False,Not significant
Gene0660,53.248209482741,0.050747310952873985,0.2851018031688077,0.362015953681062,0.7173401085852041,0.9854715434252529,False,Not significant
Gene0643,23.696301794202814,-0.0610885839323718,0.2633502114344933,-0.430364406886869,0.666930582482358,0.9854715434252529,False,Not significant
Gene0423,61.8376190162626,-0.0510172136015356,0.22269211530756178,-0.35886384435583146,0.7196969484527334,0.9854715434252529,False,Not significant
Gene0464,38.76832835882557,-0.04978909904757146,0.2557483666765045,-0.3547035511573616,0.7228116902749357,0.9854715434252529,False,Not significant
Gene0217,42.21477382228411,0.05787305094127951,0.245241073487606,0.4023064699068799,0.6874584937010679,0.9854715434252529,False,Not significant
Gene0451,431.3352397635012,-0.049225611369158075,0.23008508722876178,-0.36064871865230796,0.7183620646734266,0.9854715434252529,False,Not significant
Gene0450,76.9639475678686,-0.04880534414464234,0.297888314736642,-0.3557394198484472,0.72203572084489,0.9854715434252529,False,Not significant
Gene0668,45.81733307608636,0.06069561595041208,0.2788863024912173,0.4331997864471493,0.6648696340163225,0.9854715434252529,False,Not significant
Gene0272,15.68175975708803,-0.04201136798815217,0.24778729370095667,-0.36361490990756873,0.7161455913768422,0.9854715434252529,False,Not significant
Gene0787,67.67383275366146,0.057560162353450885,0.21495697107180034,0.40520026665527387,0.6853303090117824,0.9854715434252529,False,Not significant
Gene0468,103.12781459910893,0.057939460605746965,0.24481261603453902,0.4006675154686416,0.6886649304164989,0.9854715434252529,False,Not significant
Gene0934,422.04372101372775,0.05064179999974227,0.2307406906494146,0.35360920811344626,0.7236317726030881,0.9854715434252529,False,Not significant
Gene0636,78.78068205509777,0.06190016947573604,0.25132111733969204,0.43330581517220607,0.6647926140492573,0.9854715434252529,False,Not significant
Gene0632,207.0480381009298,0.06166122106841052,0.2583021278541217,0.4369974950736105,0.6621131646702022,0.9854715434252529,False,Not significant
Gene0466,659.475166989319,0.05716212612227917,0.21750419357767783,0.4037531474059683,0.6863942529786022,0.9854715434252529,False,Not significant
Gene0597,38.235254022460055,-0.05556680479480863,0.23814247518217826,-0.39313276009061027,0.6942214290159128,0.9854715434252529,False,Not significant
Gene0149,36.09929335030665,-0.057505451149386086,0.27962871277373474,-0.4240655213284429,0.6715180296897886,0.9854715434252529,False,Not significant
Gene0719,47.80887008230729,0.060739291580857974,0.2608130364667686,0.4251267603938601,0.6707442709637337,0.9854715434252529,False,Not significant
Gene0335,185.2416503553978,-0.05437219816612127,0.23065338448802145,-0.3818887453041848,0.7025438887057722,0.9854715434252529,False,Not significant
Gene0356,32.343271196186954,-0.04999376504557812,0.265323714559619,-0.354433193533126,0.7230142621771408,0.9854715434252529,False,Not significant
Gene0360,153.13339040391344,-0.05362718772998997,0.2760980518375229,-0.3898245418722449,0.6966662948210236,0.9854715434252529,False,Not significant
Gene0890,31.4260325701097,-0.054160370748671985,0.2451786497953512,-0.38084242692261466,0.7033201752667562,0.9854715434252529,False,Not significant
Gene0701,23.370462830836484,-0.05139098105842618,0.27135042663596165,-0.3850109818368767,0.7002292792206481,0.9854715434252529,False,Not significant
Gene0893,17.583049623617182,-0.05031769652002898,0.2604271024762291,-0.37261861877428815,0.7094323134864662,0.9854715434252529,False,Not significant
Gene0742,58.165854046142044,-0.05231563676816185,0.20953716657717772,-0.3720401728272979,0.7098629391366533,0.9854715434252529,False,Not significant
Gene0732,36.220246421736,0.05582602859006118,0.24721829397008224,0.3956282049284661,0.6923793267582108,0.9854715434252529,False,Not significant
Gene0557,92.030920264131,-0.05091605980179897,0.25211940466602045,-0.36022405310670114,0.7186795886569977,0.9854715434252529,False,Not significant
Gene0562,86.64050292768654,0.05478631167282895,0.2846903478560315,0.3904620131757006,0.6961949395944338,0.9854715434252529,False,Not significant
Gene0905,120.625377085131,-0.048924366310061744,0.2451375875871865,-0.35364257059763976,0.7236067666216579,0.9854715434252529,False,Not significant
Gene0105,53.9718266930463,-0.0469000783976201,0.2569133465501113,-0.3359377695737962,0.7369177945025804,0.9871857025044533,False,Not significant
Gene0870,294.6060298407462,-0.030023381169146938,0.20427349751755738,-0.21619602633455529,0.8288349508342184,0.9871857025044533,False,Not significant
Gene0970,208.75167608111383,-0.03565319339422177,0.24899206525851983,-0.2528325877378029,0.8003975842594163,0.9871857025044533,False,Not significant
Gene0971,38.13376426925159,0.03657970671971906,0.2259633177446276,0.25580127877735576,0.7981042864321429,0.9871857025044533,False,Not significant
Gene0978,37.23926597523454,0.034199427919522865,0.24837073199786663,0.24461936999319356,0.806751164559823,0.9871857025044533,False,Not significant
Gene0982,142.2597182465809,-0.03285729109943563,0.2322865806262957,-0.2332227561006041,0.8155884362054076,0.9871857025044533,False,Not significant
Gene0122,75.6065167020575,0.02874941625496613,0.2352857529413124,0.2057100886669492,0.8370173774862091,0.9871857025044533,False,Not significant
Gene0552,40.68938150506913,-0.0354407913540598,0.2506477586284514,-0.25500087448891984,0.7987224238105999,0.9871857025044533,False,Not significant
Gene0568,642.2501605139569,-0.038488798899949314,0.21338819960527047,-0.27618363673531,0.7824070246388911,0.9871857025044533,False,Not significant
Gene0915,18.759475955612174,0.031922164166617625,0.2835303149377833,0.24315736625494405,0.8078834925862566,0.9871857025044533,False,Not significant
Gene0548,31.118544624420675,0.04527834091536214,0.2604901661721443,0.3177653318472287,0.7506629498683169,0.9871857025044533,False,Not significant
Gene0991,461.9060963288735,0.0275864268917198,0.2165116001783909,0.19130606397515074,0.8482858104677287,0.9871857025044533,False,Not significant
Gene0320,167.1199923884542,-0.03509836062185725,0.2607363157218014,-0.25100807420000953,0.801807866687231,0.9871857025044533,False,Not significant
Gene0325,119.23472295951188,0.0449878841998719,0.2370403775734495,0.31374911201401595,0.7537115967624579,0.9871857025044533,False,Not significant
Gene0715,29.051253716356005,-0.03900649517314171,0.27969937867355166,-0.3066197431207562,0.7591328242307722,0.9871857025044533,False,Not significant
Gene0717,39.45608205436153,-0.02503991232776851,0.24825608818060027,-0.17896783233822747,0.857962959939602,0.9871857025044533,False,Not significant
Gene0727,28.735906781386564,-0.04018851513377095,0.257065541986093,-0.2861976343564053,0.7747267555129506,0.9871857025044533,False,Not significant
Gene0328,202.21779549789412,-0.029260002768193457,0.3360571591860129,-0.2401995472997027,0.8101755646119326,0.9871857025044533,False,Not significant
Gene0330,36.94206186034126,-0.027863891072510447,0.23791405079501776,-0.19740513075885638,0.84351051485689,0.9871857025044533,False,Not significant
Gene0334,93.98970523697658,-0.029921578285323804,0.27850072802905834,-0.29679835978007,0.7666204577859912,0.9871857025044533,False,Not significant
Gene0336,221.4692464949022,0.04740222123979928,0.22396150402125223,0.3341992119325247,0.7382292386288181,0.9871857025044533,False,Not significant
Gene0738,104.56011692448527,0.04696274526056934,0.20842433761396978,0.3310754514455613,0.7405874938885044,0.9871857025044533,False,Not significant
Gene0749,166.6768259962226,-0.036599383039613735,0.2338191073191225,-0.25878585542676413,0.7958004719453012,0.9871857025044533,False,Not significant
Gene0939,535.0592504118373,0.045619375198908185,0.2369595041027756,0.31878651955699344,0.749888401215633,0.9871857025044533,False,Not significant
Gene0309,30.889254796423092,-0.046219501780082294,0.27311796083456885,-0.3460853670803056,0.7292785600969341,0.9871857025044533,False,Not significant
Gene0941,19.60135413733459,-0.02119128857923931,0.29136111599062514,-0.16688928800253958,0.8674571618790603,0.9871857025044533,False,Not significant
Gene0946,59.56242788609228,-0.03252550572254305,0.23890766232882188,-0.23032175117598241,0.8178417599126688,0.9871857025044533,False,Not significant
Gene0306,29.51416699955566,0.03043337395888384,0.26644024961046747,0.2133760943620443,0.8310336250881748,0.9871857025044533,False,Not significant
Gene0699,37.76806908148626,-0.035597046424569234,0.22959950016935501,-0.25173378265924173,0.8012468428934187,0.9871857025044533,False,Not significant
Gene0313,74.56731356485967,-0.030683705566252266,0.28153112741191066,-0.22284573914133618,0.8236555682781129,0.9871857025044533,False,Not significant
Gene0702,43.673856973508414,0.026097491347551616,0.23879624851887984,0.1855054116318605,0.8528326360640093,0.9871857025044533,False,Not significant
Gene0700,49.12428671879135,-0.024344969510812803,0.29822810204375194,-0.17913107451193258,0.8578347826834867,0.9871857025044533,False,Not significant
Gene0263,19.68933617420773,0.03168215279624151,0.3247820400412261,0.2381063912549632,0.8117985777770715,0.9871857025044533,False,Not significant
Gene0305,24.242321447863294,-0.04348490194038058,0.2718468799926829,-0.3140461181292158,0.7534860121035184,0.9871857025044533,False,Not significant
Gene0703,63.02466857330992,-0.03380272723252704,0.25790459071037547,-0.24243261711139072,0.8084449632400439,0.9871857025044533,False,Not significant
Gene0709,103.57591258444883,-0.04198798723084868,0.2131544444895995,-0.2985845271404248,0.765257072737811,0.9871857025044533,False,Not significant
Gene0713,83.73814012315931,-0.0320961872316326,0.21948463457501968,-0.23059069142657349,0.8176327999123316,0.9871857025044533,False,Not significant
Gene0347,110.23959574576111,0.024634721037079248,0.23162175219730152,0.17151782006152544,0.8638166196781224,0.9871857025044533,False,Not significant
Gene0351,19.24426242900601,-0.03969205503770019,0.25809323502158293,-0.2828937547760425,0.7772582820917133,0.9871857025044533,False,Not significant
Gene0352,48.32390130018083,0.04518188990982037,0.22421226929190566,0.3161893979184816,0.7518587545068999,0.9871857025044533,False,Not significant
Gene0366,118.92027716270701,-0.026993836173955843,0.23718001586560902,-0.19723452911169484,0.8436440109722069,0.9871857025044533,False,Not significant
Gene0370,33.062898359501595,-0.03074936352936937,0.26724103472375443,-0.22720573697245788,0.8202637668875167,0.9871857025044533,False,Not significant
Gene0371,123.48113737897376,0.024696781371600404,0.2315544480979274,0.1749039912988605,0.8611550740171134,0.9871857025044533,False,Not significant
Gene0373,226.9717925064829,0.033954231444208595,0.2569057344334607,0.2382973632405985,0.8116504662836643,0.9871857025044533,False,Not significant
Gene0275,544.3737359862171,-0.024346959797033225,0.2722881120243047,-0.1791056479775503,0.8578547472742605,0.9871857025044533,False,Not significant
Gene0763,20.54666283214363,-0.022961050847239112,0.2533796172349838,-0.16568607485771394,0.8684040052364755,0.9871857025044533,False,Not significant
Gene0295,133.62290795729137,0.045125727413694666,0.23780558351458286,0.3270510293383655,0.7436292896809726,0.9871857025044533,False,Not significant
Gene0297,32.88559191030095,0.03687139923764672,0.29626653819521914,0.27166311390288195,0.7858810657790576,0.9871857025044533,False,Not significant
Gene0416,56.9793632188481,-0.038844117522492734,0.23698475166382896,-0.27583475298746823,0.7826749897717618,0.9871857025044533,False,Not significant
Gene0776,49.522077705384724,0.03550137803036692,0.23529637893812946,0.24892639442274336,0.8034177179993018,0.9871857025044533,False,Not significant
Gene0682,28.369599625734153,0.03788280512694724,0.2459582305520447,0.26700191419604147,0.7894676872645461,0.9871857025044533,False,Not significant
Gene0692,19.4538932146535,0.024585640882477843,0.27512391943019393,0.1751168753889688,0.8609877985161807,0.9871857025044533,False,Not significant
Gene0405,153.54299537077554,-0.022725452531097014,0.2675783265282065,-0.16642464207434246,0.867822782791187,0.9871857025044533,False,Not significant
Gene0382,64.02139601032614,-0.043174562813540734,0.2215022119284828,-0.30452951236515646,0.7607245121300075,0.9871857025044533,False,Not significant
Gene0232,98.021018654072,-0.0261634139441803,0.226041128001505,-0.18609835246805134,0.8523676338870497,0.9871857025044533,False,Not significant
Gene0248,103.60313977090969,-0.04381325553304195,0.23043050319026054,-0.3090286480783788,0.7572997346650177,0.9871857025044533,False,Not significant
Gene0412,96.51099198182503,0.043416146158244066,0.23005927359914527,0.30176139979229694,0.7628339583962165,0.9871857025044533,False,Not significant
Gene0251,55.13605363518866,-0.03330998351765068,0.22603648809777138,-0.23699263980459312,0.8126625002146446,0.9871857025044533,False,Not significant
Gene0782,116.18636138516673,0.04100533675067898,0.3003814634033839,0.3133700896945178,0.7539995056087649,0.9871857025044533,False,Not significant
Gene0676,20.806203072369104,-0.04709777801025432,0.26085850997091825,-0.33502711986297046,0.7376046285446713,0.9871857025044533,False,Not significant
Gene0675,27.240512325827137,0.03247309705189923,0.29668576872897806,0.27449567675111347,0.7837037255318328,0.9871857025044533,False,Not significant
Gene0673,8.764046312698666,-0.036952515192402155,0.3180284108667055,-0.30207028821086773,0.7625984816510251,0.9871857025044533,False,Not significant
Gene0664,21.661626011132437,-0.02537310418981691,0.2621620097962441,-0.1944579899065903,0.8458172870051471,0.9871857025044533,False,Not significant
Gene0662,122.08087317154549,-0.029908265839522306,0.22769892945229678,-0.21247569913194572,0.8317359342495076,0.9871857025044533,False,Not significant
Gene0599,103.50872851917056,0.027273792919657185,0.2620511658926078,0.19248152908375513,0.8473650350478911,0.9871857025044533,False,Not significant
Gene0487,18.90912339989379,0.033117903892725536,0.29348765074420957,0.25414044786400936,0.7993870560401884,0.9871857025044533,False,Not significant
Gene0489,103.19879155403119,-0.02967675840152769,0.22221488715745255,-0.21201699093768794,0.8320937787904906,0.9871857025044533,False,Not significant
Gene0610,225.24631083885257,0.03887021821403703,0.24390222763580396,0.2719756859508066,0.7856407146849533,0.9871857025044533,False,Not significant
Gene0618,111.52142865066155,-0.03757632901045547,0.22076282380562046,-0.2693311252629207,0.78767488230702,0.9871857025044533,False,Not significant
Gene0421,336.77105256337904,-0.037205693596757995,0.21102662704803848,-0.2650206188504691,0.7909935780240717,0.9871857025044533,False,Not significant
Gene0644,50.89151179407486,0.0330157289183365,0.22613755064604082,0.23084110756094536,0.8174382443473722,0.9871857025044533,False,Not significant
Gene0645,90.3340563282524,-0.02637710249742032,0.23035353014550347,-0.18781284445495222,0.8510233665276449,0.9871857025044533,False,Not significant
Gene0646,46.26397685385956,-0.048942160386183695,0.2643265103530904,-0.34760610652079293,0.7281360196210918,0.9871857025044533,False,Not significant
Gene0452,16.625919384646576,0.03530544858075035,0.2818957366015623,0.25528905955882086,0.7984998492733018,0.9871857025044533,False,Not significant
Gene0454,13.51300727481994,-0.029866497485964247,0.26944636032576436,-0.21660337903753876,0.8285174521648465,0.9871857025044533,False,Not significant
Gene0965,36.0547426024764,-0.026476998092461457,0.2914830829854125,-0.19330758937829215,0.8467180829651014,0.9871857025044533,False,Not significant
Gene0212,277.73126524670505,-0.037417717362316805,0.2434751343517801,-0.26788223262299116,0.7887899703457271,0.9871857025044533,False,Not significant
Gene0803,42.93747843182254,-0.028369600544112496,0.269903547293022,-0.2038918771170628,0.8384379928707771,0.9871857025044533,False,Not significant
Gene0218,129.24972098481342,-0.037331983834954736,0.27276481170663575,-0.2705986254261171,0.7866997531484485,0.9871857025044533,False,Not significant
Gene0220,59.209561522413736,-0.03168392428910861,0.26606474598612057,-0.22717115806993776,0.8202906539465574,0.9871857025044533,False,Not significant
Gene0469,387.59291893015194,-0.03761639335541441,0.20781844152193035,-0.27170223144336136,0.785850985376497,0.9871857025044533,False,Not significant
Gene0225,34.52803460973838,-0.026630437166534845,0.24677024626817803,-0.1913214918504183,0.8482737240282241,0.9871857025044533,False,Not significant
Gene0230,449.80636347961325,-0.02884597264661175,0.2681858895594231,-0.21154725911320676,0.8324602590838224,0.9871857025044533,False,Not significant
Gene0467,17.161556713075047,0.02492508870447067,0.3585100959368471,0.19693580395845559,0.843877774793059,0.9871857025044533,False,Not significant
Gene0626,47.57403217039343,-0.0321874493066471,0.2798178562566641,-0.25050469133345094,0.8021970771771221,0.9871857025044533,False,Not significant
Gene0630,53.41144134323243,-0.03893070856763453,0.21059715018311795,-0.277266150295905,0.7815757491491676,0.9871857025044533,False,Not significant
Gene0634,26.124408462892546,-0.0446273648204184,0.2318583658767388,-0.3176122004228581,0.7507791184127601,0.9871857025044533,False,Not significant
Gene0933,89.19856413895377,0.045878455351162147,0.25317116584174626,0.3213217837984646,0.7479665499048346,0.9871857025044533,False,Not significant
Gene0874,53.124366830639396,-0.032305733538354704,0.22865187306665252,-0.2295029835097301,0.8184780020031919,0.9871857025044533,False,Not significant
Gene0475,141.45808260090112,-0.04744484537651626,0.2411593999513891,-0.3355493214169205,0.7372107458349736,0.9871857025044533,False,Not significant
Gene0812,375.36719071988745,-0.04401894255458707,0.2271189589800039,-0.31288252391568283,0.7543699153526066,0.9871857025044533,False,Not significant
Gene0818,35.17712385302756,-0.036550828269284866,0.23814184331822172,-0.2578976960223499,0.7964858630399954,0.9871857025044533,False,Not significant
Gene0960,84.27330779909882,0.026785209850686796,0.23405077010016523,0.18859963225809556,0.8504066210560957,0.9871857025044533,False,Not significant
Gene0206,28.21020895327953,0.04430567281879718,0.24604240695490381,0.30957671241039536,0.756882867660765,0.9871857025044533,False,Not significant
Gene0963,140.17419000769658,0.035062022247444716,0.2952681583066631,0.2525554815307346,0.80061173547032,0.9871857025044533,False,Not significant
Gene0964,141.36350144580027,-0.04433362227187959,0.20660741895890117,-0.31630144395135157,0.7517737152616826,0.9871857025044533,False,Not significant
Gene0145,12.730580848697103,0.029944546613371325,0.27969995414324855,0.21725859642323422,0.828006821698522,0.9871857025044533,False,Not significant
Gene0823,51.524854355908765,-0.028261081284722225,0.2716171558366559,-0.20359833945474184,0.838667390888092,0.9871857025044533,False,Not significant
Gene0182,13.23404415046614,0.024522772452251367,0.2609735207134223,0.18621944073165483,0.8522726791040072,0.9871857025044533,False,Not significant
Gene0185,34.2708572207892,-0.027339425224907364,0.24732660243352764,-0.20035850369626498,0.8412002106769287,0.9871857025044533,False,Not significant
Gene0498,28.957594838987717,-0.046095966196084054,0.26683424834845487,-0.32762689829205544,0.7431937815962903,0.9871857025044533,False,Not significant
Gene0617,86.14205249752406,0.026504440190188317,0.21458044768062273,0.1879818967478259,0.8508908424923249,0.9871857025044533,False,Not significant
Gene0621,20.674321716335076,0.036495504955111446,0.24175037247469322,0.2550948712656814,0.7986498252982774,0.9871857025044533,False,Not significant
Gene0625,233.58265683478382,0.033398649526899055,0.22572015243942173,0.23501688970173282,0.8141956242310007,0.9871857025044533,False,Not significant
Gene0164,26.793487380946328,0.03855565254340838,0.27441081701427333,0.2746525953383635,0.783583154351508,0.9871857025044533,False,Not significant
